文件ID,文件名称,文件状态,创建时间,视频时长,视频大小,最近更新,类别,标签,视频地址（原始）,视频地址（原始带水印）,视频地址（手机MP4）,视频地址（标清MP4）,视频地址（高清MP4）,视频地址（超清MP4）,视频地址（手机FLV）,视频地址（标清FLV）,视频地址（高清FLV）,视频地址（手机HLS）,视频地址（标清HLS）,视频地址（高清HLS）,视频地址（超清HLS）,视频含播放器发布HTML,视频含播放器FLASH代码,视频含播放器IFRAME代码,分享（原始）,分享（原始带水印）,分享（手机MP4）,分享（标清MP4）,分享（高清MP4）,分享（超清MP4）,分享（手机FLV）,分享（标清FLV）,分享（高清FLV）,分享（手机HLS）,分享（标清HLS）,分享（高清HLS）,分享（超清HLS）
"	5285890792069341421",VID_20160403_154718_640,正常,"2019-07-28 09:38:26",11,"	894906","2019-07-28 09:38:27",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e31d0ea5285890792069341421/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069341421"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069341421"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069341421"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069341421&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069341421/iplayer.html?appid=1252064124&fileid=5285890792069341421&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069353443",VID_20160424_192741_640,正常,"2019-07-28 09:38:34",60,"	4276397","2019-07-28 09:38:35",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4502715285890792069353443/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069353443"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069353443"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069353443"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069353443&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069353443/iplayer.html?appid=1252064124&fileid=5285890792069353443&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069372582",VID_20160520_214622_640,正常,"2019-07-28 09:38:40",37,"	2650962","2019-07-28 09:38:42",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e68abd65285890792069372582/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069372582"" style=""width:100%;height:480px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069372582"",""app_id"":1252064124,""width"":640,""height"":480};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069372582"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069372582&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069372582/iplayer.html?appid=1252064124&fileid=5285890792069372582&autoplay=0&sw=640&sh=480"" frameborder=""0"" width=""100%"" height=""480"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069348680",VID_20160724_204006_640,正常,"2019-07-28 09:38:43",7,"	470555","2019-07-28 09:38:43",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e35b0d85285890792069348680/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069348680"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069348680"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069348680"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069348680&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069348680/iplayer.html?appid=1252064124&fileid=5285890792069348680&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069373027",VID_20160801_055215_640,正常,"2019-07-28 09:38:49",47,"	3360916","2019-07-28 09:38:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e6922315285890792069373027/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069373027"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069373027"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069373027"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069373027&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069373027/iplayer.html?appid=1252064124&fileid=5285890792069373027&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069354602",VID_20160812_061109_640,正常,"2019-07-28 09:38:54",39,"	2640882","2019-07-28 09:38:56",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4596cf5285890792069354602/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069354602"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069354602"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069354602"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069354602&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069354602/iplayer.html?appid=1252064124&fileid=5285890792069354602&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069373621",VID_20160813_071432_640,正常,"2019-07-28 09:38:59",26,"	1927964","2019-07-28 09:39:01",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e693bb15285890792069373621/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069373621"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069373621"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069373621"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069373621&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069373621/iplayer.html?appid=1252064124&fileid=5285890792069373621&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069355115",VID_20160815_162739_640,正常,"2019-07-28 09:39:01",7,"	522546","2019-07-28 09:39:03",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e460e0f5285890792069355115/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069355115"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069355115"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069355115"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069355115&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069355115/iplayer.html?appid=1252064124&fileid=5285890792069355115&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069349718",VID_20160821_184131_640,正常,"2019-07-28 09:39:06",21,"	1495286","2019-07-28 09:39:08",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e36409b5285890792069349718/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069349718"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069349718"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069349718"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069349718&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069349718/iplayer.html?appid=1252064124&fileid=5285890792069349718&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069374167",VID_20190216_103023_640,正常,"2019-07-28 09:39:09",13,"	1045089","2019-07-28 09:39:09",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e69b3575285890792069374167/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069374167"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069374167"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069374167"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069374167&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069374167/iplayer.html?appid=1252064124&fileid=5285890792069374167&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069350059",VID_20190216_103052_640,正常,"2019-07-28 09:39:14",36,"	2496380","2019-07-28 09:39:15",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e434c715285890792069350059/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069350059"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069350059"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069350059"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069350059&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069350059/iplayer.html?appid=1252064124&fileid=5285890792069350059&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069355874",VID_20190223_123441_640,正常,"2019-07-28 09:39:17",9,"	766900","2019-07-28 09:39:19",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e462c9b5285890792069355874/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069355874"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069355874"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069355874"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069355874&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069355874/iplayer.html?appid=1252064124&fileid=5285890792069355874&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069356001",VID_20190223_124010_640,正常,"2019-07-28 09:39:20",11,"	836777","2019-07-28 09:39:22",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e46960a5285890792069356001/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069356001"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069356001"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069356001"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069356001&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069356001/iplayer.html?appid=1252064124&fileid=5285890792069356001&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069350627",VID_20190223_124228_640,正常,"2019-07-28 09:39:22",5,"	366381","2019-07-28 09:39:24",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4365925285890792069350627/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069350627"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069350627"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069350627"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069350627&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069350627/iplayer.html?appid=1252064124&fileid=5285890792069350627&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069350719",VID_20190223_125519_640,正常,"2019-07-28 09:39:24",7,"	517003","2019-07-28 09:39:26",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4369b45285890792069350719/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069350719"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069350719"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069350719"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069350719&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069350719/iplayer.html?appid=1252064124&fileid=5285890792069350719&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069356372",VID_20190224_183538_640,正常,"2019-07-28 09:39:27",13,"	846454","2019-07-28 09:39:28",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e46a3b55285890792069356372/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069356372"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069356372"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069356372"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069356372&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069356372/iplayer.html?appid=1252064124&fileid=5285890792069356372&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069350963",VID_20190224_183829_640,正常,"2019-07-28 09:39:30",8,"	590327","2019-07-28 09:39:31",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4372d55285890792069350963/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069350963"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069350963"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069350963"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069350963&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069350963/iplayer.html?appid=1252064124&fileid=5285890792069350963&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069351106",VID_20190224_183912_640,正常,"2019-07-28 09:39:33",11,"	755375","2019-07-28 09:39:35",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e43dc6b5285890792069351106/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069351106"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069351106"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069351106"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069351106&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069351106/iplayer.html?appid=1252064124&fileid=5285890792069351106&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069351255",VID_20190226_172557_640,正常,"2019-07-28 09:39:36",14,"	1007162","2019-07-28 09:39:37",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e43e1505285890792069351255/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069351255"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069351255"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069351255"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069351255&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069351255/iplayer.html?appid=1252064124&fileid=5285890792069351255&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069356918",VID_20190226_174159_640,正常,"2019-07-28 09:39:41",18,"	1306943","2019-07-28 09:39:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e46bc7b5285890792069356918/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069356918"" style=""width:100%;height:360px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069356918"",""app_id"":1252064124,""width"":640,""height"":360};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069356918"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069356918&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069356918/iplayer.html?appid=1252064124&fileid=5285890792069356918&autoplay=0&sw=640&sh=360"" frameborder=""0"" width=""100%"" height=""360"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
